"site","country","longitude","latitude","species","count","family","genus","binomial","endemism","cultivated","plant_height","seed_mass","sla","wood_density"
35051975,"Spain",3505000,1975000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35051975,"Spain",3505000,1975000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35051985,"Spain",3505000,1985000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35051985,"Spain",3505000,1985000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35051985,"Spain",3505000,1985000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35051985,"Spain",3505000,1985000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35051995,"Spain",3505000,1995000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35051995,"Spain",3505000,1995000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35051995,"Spain",3505000,1995000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35051995,"Spain",3505000,1995000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35051995,"Spain",3505000,1995000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
35051995,"Spain",3505000,1995000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052005,"Spain",3505000,2005000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35052005,"Spain",3505000,2005000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052005,"Spain",3505000,2005000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052005,"Spain",3505000,2005000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35052005,"Spain",3505000,2005000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
35052005,"Spain",3505000,2005000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
35052005,"Spain",3505000,2005000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052015,"Spain",3505000,2015000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35052015,"Spain",3505000,2015000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052015,"Spain",3505000,2015000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052015,"Spain",3505000,2015000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35052015,"Spain",3505000,2015000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
35052015,"Spain",3505000,2015000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
35052015,"Spain",3505000,2015000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052015,"Spain",3505000,2015000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
35052025,"Spain",3505000,2025000,"JCOM",1,"Cupressaceae","Juniperus","Juniperus communis",0,0,6.89471111111111,14.5568754256278,6.87788947666667,0.580550349059571
35052025,"Spain",3505000,2025000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35052025,"Spain",3505000,2025000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052025,"Spain",3505000,2025000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052025,"Spain",3505000,2025000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35052025,"Spain",3505000,2025000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
35052025,"Spain",3505000,2025000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
35052025,"Spain",3505000,2025000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052025,"Spain",3505000,2025000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
35052035,"Spain",3505000,2035000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35052035,"Spain",3505000,2035000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052035,"Spain",3505000,2035000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052035,"Spain",3505000,2035000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35052035,"Spain",3505000,2035000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052035,"Spain",3505000,2035000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
35052045,"Spain",3505000,2045000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052045,"Spain",3505000,2045000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052055,"Spain",3505000,2055000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052055,"Spain",3505000,2055000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052055,"Spain",3505000,2055000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
35052065,"Spain",3505000,2065000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052065,"Spain",3505000,2065000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052065,"Spain",3505000,2065000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
35052075,"Spain",3505000,2075000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052075,"Spain",3505000,2075000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052085,"Spain",3505000,2085000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052085,"Spain",3505000,2085000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052095,"Spain",3505000,2095000,"JTHU",1,"Cupressaceae","Juniperus","Juniperus thurifera",0,0,16.25,30.188,NA,0.53
35052095,"Spain",3505000,2095000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052105,"Spain",3505000,2105000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052115,"Spain",3505000,2115000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052145,"Spain",3505000,2145000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35052145,"Spain",3505000,2145000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052145,"Spain",3505000,2145000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052145,"Spain",3505000,2145000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052155,"Spain",3505000,2155000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052165,"Spain",3505000,2165000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052175,"Spain",3505000,2175000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052175,"Spain",3505000,2175000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052175,"Spain",3505000,2175000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052185,"Spain",3505000,2185000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052185,"Spain",3505000,2185000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052185,"Spain",3505000,2185000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052195,"Spain",3505000,2195000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052195,"Spain",3505000,2195000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052195,"Spain",3505000,2195000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35052195,"Spain",3505000,2195000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052195,"Spain",3505000,2195000,"PUNC",1,"Pinaceae","Pinus","Pinus uncinata",0,0,12.4804545454545,9.34181818181818,3.80438987942203,0.452561717314907
35052205,"Spain",3505000,2205000,"AALB",1,"Pinaceae","Abies","Abies alba",0,0,49.6416216216216,67.8669230769231,7.48397766993799,0.44908209446646
35052205,"Spain",3505000,2205000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35052205,"Spain",3505000,2205000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35052205,"Spain",3505000,2205000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35052205,"Spain",3505000,2205000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35052205,"Spain",3505000,2205000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35052205,"Spain",3505000,2205000,"PUNC",1,"Pinaceae","Pinus","Pinus uncinata",0,0,12.4804545454545,9.34181818181818,3.80438987942203,0.452561717314907
35151975,"Spain",3515000,1975000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35151975,"Spain",3515000,1975000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35151975,"Spain",3515000,1975000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35151985,"Spain",3515000,1985000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35151985,"Spain",3515000,1985000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35151985,"Spain",3515000,1985000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35151985,"Spain",3515000,1985000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35151985,"Spain",3515000,1985000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
35151995,"Spain",3515000,1995000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35151995,"Spain",3515000,1995000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35151995,"Spain",3515000,1995000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35151995,"Spain",3515000,1995000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
35151995,"Spain",3515000,1995000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35151995,"Spain",3515000,1995000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
35152005,"Spain",3515000,2005000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35152005,"Spain",3515000,2005000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152005,"Spain",3515000,2005000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152005,"Spain",3515000,2005000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35152005,"Spain",3515000,2005000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
35152005,"Spain",3515000,2005000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35152005,"Spain",3515000,2005000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
35152015,"Spain",3515000,2015000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35152015,"Spain",3515000,2015000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152015,"Spain",3515000,2015000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152015,"Spain",3515000,2015000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35152015,"Spain",3515000,2015000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
35152015,"Spain",3515000,2015000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
35152025,"Spain",3515000,2025000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35152025,"Spain",3515000,2025000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152025,"Spain",3515000,2025000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152025,"Spain",3515000,2025000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35152025,"Spain",3515000,2025000,"PPIA",1,"Pinaceae","Pinus","Pinus pinea",0,1,22.67,626.188823529412,4.21617610101935,0.517861700163796
35152025,"Spain",3515000,2025000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
35152035,"Spain",3515000,2035000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35152035,"Spain",3515000,2035000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152035,"Spain",3515000,2035000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152035,"Spain",3515000,2035000,"PINI",1,"Pinaceae","Pinus","Pinus nigra",0,0,34.644511627907,20.1061550145488,4.61872684533415,0.513501531875
35152035,"Spain",3515000,2035000,"PPIR",1,"Pinaceae","Pinus","Pinus pinaster",0,0,19.7538425,55.8343384615385,3.35753899415492,0.44302767997764
35152035,"Spain",3515000,2035000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35152035,"Spain",3515000,2035000,"TBAC",1,"Taxaceae","Taxus","Taxus baccata",0,0,16.2798181818182,53.7944269878574,10.6,0.603691228532326
35152045,"Spain",3515000,2045000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152045,"Spain",3515000,2045000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152055,"Spain",3515000,2055000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152055,"Spain",3515000,2055000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152065,"Spain",3515000,2065000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152065,"Spain",3515000,2065000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152075,"Spain",3515000,2075000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152075,"Spain",3515000,2075000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152085,"Spain",3515000,2085000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152085,"Spain",3515000,2085000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152095,"Spain",3515000,2095000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152105,"Spain",3515000,2105000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152115,"Spain",3515000,2115000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152145,"Spain",3515000,2145000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35152145,"Spain",3515000,2145000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152145,"Spain",3515000,2145000,"JTHU",1,"Cupressaceae","Juniperus","Juniperus thurifera",0,0,16.25,30.188,NA,0.53
35152145,"Spain",3515000,2145000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152155,"Spain",3515000,2155000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
35152155,"Spain",3515000,2155000,"JPHO",1,"Cupressaceae","Juniperus","Juniperus phoenicea",0,0,4.8815,79.86,4.365245967,0.64875
35152155,"Spain",3515000,2155000,"PHAL",1,"Pinaceae","Pinus","Pinus halepensis",0,0,17.53525,20.152008,4.70731096526239,0.464238275602186
35152155,"Spain",3515000,2155000,"PSYL",1,"Pinaceae","Pinus","Pinus sylvestris",0,0,24.7954163157895,8.37661247187389,4.76598775244497,0.43659440056059
35152165,"Spain",3515000,2165000,"JOXY",1,"Cupressaceae","Juniperus","Juniperus oxycedrus",0,0,5.80013333333333,59.2821428571429,5.90415540009894,0.279608734499912
